d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,33374632.21,34234355.10
it_consulting_services,2018-2019,31912028.46,32411742.17
it_consulting_services,2019-2020,29912089.57,29646594.94
it_consulting_services,2020-2021,27907472.47,26529497.85
it_consulting_services,2021-2022,32110268.97,29724160.61
it_other,2018-2019,408655.88,413924.42
it_other,2019-2020,156568.25,155246.98
it_other,2020-2021,216295.27,205080.95
it_other,2021-2022,400791.90,373144.57
it_software_licensing,2017-2018,2701453.45,2771518.81
it_software_licensing,2018-2019,1267431.02,1289124.29
it_software_licensing,2019-2020,647109.34,641873.66
it_software_licensing,2020-2021,1240503.37,1177790.95
it_software_licensing,2021-2022,1442205.28,1337908.67
