d_most_recent_category,total,percentage
3_information_technology,163697505.44,0.6293
2_professional_services,77930458.27,0.2996
11_defence,16038630.55,0.0617
9_human_capital,1118817.74,0.0043
1_facilities_and_construction,974311.35,0.0037
10_office_management,290455.20,0.0011
0_other,37780.66,1e-4
4_medical,18348.38,1e-4
