owner_org,d_fiscal_year,total
csa-asc,2017-2018,11230087.42542723
csa-asc,2018-2019,11230087.42542723
dnd-mdn,2017-2018,1992349.7065411424
dnd-mdn,2018-2019,1992349.7065411424
dnd-mdn,2019-2020,1997808.1988878304
dnd-mdn,2020-2021,1745634.1395152803
