d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,246715.57,253108.77
11_defence,2018-2019,246715.57,250552.36
11_defence,2019-2020,247391.50,245303.77
2_professional_services,2017-2018,8897258.15,9127815.22
2_professional_services,2018-2019,8897258.15,9035623.67
2_professional_services,2019-2020,8921634.20,8846344.75
2_professional_services,2020-2021,8897258.15,8458358.93
2_professional_services,2021-2022,8897258.15,6960010.31
6_industrial_products_and_services,2017-2018,1024338.13,1050882.08
6_industrial_products_and_services,2018-2019,1024338.13,1040268.10
6_industrial_products_and_services,2019-2020,1027144.53,1018476.49
6_industrial_products_and_services,2020-2021,1024338.13,973807.82
