d_fiscal_year,total,total_constant_2019_dollars
2017-2018,445864.96,456550.61
2018-2019,1937856.20,1963414.25
2019-2020,2293999.49,2287297.54
2020-2021,703829.53,695304.28
2021-2022,1030736.73,629353.12
