owner_org,d_fiscal_year,total,total_constant_2019_dollars
csc-scc,2017-2018,107801.05,110755.60
pc,2017-2018,4819893.89,4945105.52
pc,2019-2020,6794033.44,6727534.09
pc,2020-2021,1652044.60,1559496.96
pwgsc-tpsgc,2017-2018,562555.13,577132.78
