owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,53742561.11,55357290.01
aafc-aac,2018-2019,62409820.40,63454368.46
aafc-aac,2019-2020,59885089.25,59311004.97
aafc-aac,2020-2021,60732641.93,57901150.02
aafc-aac,2021-2022,71379581.64,66587230.07
aandc-aadnc,2017-2018,11790979.76,12137176.24
aandc-aadnc,2018-2019,15981340.46,16225453.84
aandc-aadnc,2019-2020,12819220.79,12660155.77
aandc-aadnc,2020-2021,3361782.43,3200727.16
aandc-aadnc,2021-2022,831234.42,777220.21
acoa-apeca,2017-2018,2045510.46,2107830.35
acoa-apeca,2018-2019,1786476.06,1816896.04
acoa-apeca,2019-2020,2970232.74,2958511.66
acoa-apeca,2020-2021,2044358.09,1947021.62
acoa-apeca,2021-2022,1673101.93,1573510.10
atssc-scdata,2017-2018,4986970.64,5137379.65
atssc-scdata,2018-2019,5188288.68,5269445.47
atssc-scdata,2019-2020,7059801.32,7010593.45
atssc-scdata,2020-2021,8392370.86,8007708.52
atssc-scdata,2021-2022,10548104.57,9844078.21
cannor,2017-2018,104541.57,107422.43
cannor,2018-2019,141914.28,144725.01
cannor,2019-2020,23553.16,23074.72
cannor,2020-2021,11326.22,10826.48
cannor,2021-2022,179678.50,164905.13
cas-satj,2017-2018,7605246.02,7823984.17
cas-satj,2018-2019,4785669.53,4852640.45
cas-satj,2019-2020,8686000.88,8581455.71
cas-satj,2020-2021,7202394.62,6857202.30
cas-satj,2021-2022,10545712.53,9743570.80
casdo-ocena,2020-2021,79616.86,76073.35
casdo-ocena,2021-2022,284924.92,266003.21
cbsa-asfc,2017-2018,157777447.96,162507540.68
cbsa-asfc,2018-2019,169420184.71,172354955.17
cbsa-asfc,2019-2020,219478571.30,217276481.27
cbsa-asfc,2020-2021,246104159.32,234610713.76
cbsa-asfc,2021-2022,253415545.34,236914534.95
ccohs-cchst,2017-2018,150216.05,154705.66
ccohs-cchst,2018-2019,269019.93,273548.20
ccohs-cchst,2019-2020,330384.32,327683.66
ccohs-cchst,2020-2021,298547.94,284223.59
ccohs-cchst,2021-2022,642165.12,597043.14
ced-dec,2017-2018,1674010.89,1724523.92
ced-dec,2018-2019,1358481.27,1381682.13
ced-dec,2019-2020,1655591.08,1636177.74
ced-dec,2020-2021,2290260.60,2182944.91
ced-dec,2021-2022,3303830.98,3051105.68
cer-rec,2017-2018,20626688.74,21264481.77
cer-rec,2018-2019,17778384.43,18098340.88
cer-rec,2019-2020,12222354.15,12129646.35
cer-rec,2020-2021,10989356.71,10470287.22
cer-rec,2021-2022,8957108.78,8356700.80
cfia-acia,2017-2018,23034605.67,23731319.33
cfia-acia,2018-2019,21955834.91,22353000.99
cfia-acia,2019-2020,15101133.10,14959301.86
cfia-acia,2020-2021,24937968.82,23732386.75
cfia-acia,2021-2022,15225016.17,14225607.53
cgc-ccg,2017-2018,972805.25,1003089.14
cgc-ccg,2018-2019,783937.50,796278.09
cgc-ccg,2019-2020,1694112.03,1681006.67
cgc-ccg,2020-2021,2024048.94,1926720.76
cgc-ccg,2021-2022,1779160.11,1658322.80
chrc-ccdp,2017-2018,769574.89,791197.58
chrc-ccdp,2018-2019,1620968.35,1648727.96
chrc-ccdp,2019-2020,1394938.56,1378056.65
chrc-ccdp,2020-2021,2134769.02,2036707.40
chrc-ccdp,2021-2022,2797584.76,2612009.31
cic,2017-2018,90341311.78,93077728.36
cic,2018-2019,115680537.76,117849229.70
cic,2019-2020,111368385.96,110408561.44
cic,2020-2021,127012866.24,121071633.44
cic,2021-2022,165046922.42,154400518.98
cics-scic,2017-2018,321343.91,330353.51
cics-scic,2018-2019,82677.95,84533.13
cics-scic,2019-2020,325372.24,322822.13
cics-scic,2020-2021,81359.90,76946.13
cics-scic,2021-2022,232002.00,216312.04
cihr-irsc,2017-2018,4468894.21,4605413.88
cihr-irsc,2018-2019,5652556.83,5757719.67
cihr-irsc,2019-2020,3077914.88,3048511.17
cihr-irsc,2020-2021,3631090.95,3464978.13
cihr-irsc,2021-2022,2961591.01,2768550.73
cnsc-ccsn,2017-2018,8050111.45,8298125.79
cnsc-ccsn,2018-2019,6741199.22,6864710.95
cnsc-ccsn,2019-2020,8341141.93,8262158.68
cnsc-ccsn,2020-2021,6734303.12,6419454.39
cnsc-ccsn,2021-2022,6362864.03,5948229.52
cpc-cpp,2017-2018,886215.51,911639.68
cpc-cpp,2018-2019,426784.10,434131.20
cpc-cpp,2019-2020,1029306.35,1017772.13
cpc-cpp,2020-2021,374401.99,357303.74
cpc-cpp,2021-2022,251649.02,237619.51
cra-arc,2017-2018,103868518.16,107034619.97
cra-arc,2018-2019,106583265.80,108444580.44
cra-arc,2019-2020,131145408.26,130017985.36
cra-arc,2020-2021,171372728.36,163432337.96
cra-arc,2021-2022,167302861.12,156324902.63
crtc,2017-2018,6995012.41,7205213.14
crtc,2018-2019,6237658.56,6342514.07
crtc,2019-2020,8928372.43,8842182.31
crtc,2020-2021,9937324.98,9481821.49
crtc,2021-2022,7364763.77,6897199.18
csa-asc,2017-2018,8165815.80,8415041.70
csa-asc,2018-2019,6878883.28,6998727.65
csa-asc,2019-2020,11027345.49,10899285.55
csa-asc,2020-2021,12912620.90,12308861.79
csa-asc,2021-2022,14059200.29,13149890.61
csc-scc,2017-2018,43194050.52,44488866.29
csc-scc,2018-2019,47742502.22,48600696.41
csc-scc,2019-2020,52336191.83,51856818.13
csc-scc,2020-2021,45135947.35,42995630.44
csc-scc,2021-2022,64060186.61,59935526.25
csps-efpc,2017-2018,3337984.10,3439701.08
csps-efpc,2018-2019,5622372.52,5699787.39
csps-efpc,2019-2020,4381790.09,4341499.46
csps-efpc,2020-2021,6839137.53,6517777.85
csps-efpc,2021-2022,7934369.60,7405563.82
cta-otc,2017-2018,983832.34,1013367.40
cta-otc,2018-2019,1192629.43,1212549.16
cta-otc,2019-2020,1786975.42,1771605.00
cta-otc,2020-2021,2047096.18,1950967.26
cta-otc,2021-2022,2499462.32,2335910.38
dfatd-maecd,2017-2018,87949172.32,90546073.00
dfatd-maecd,2018-2019,102803701.37,104581536.75
dfatd-maecd,2019-2020,83063743.71,82261610.61
dfatd-maecd,2020-2021,96007414.72,91521163.02
dfatd-maecd,2021-2022,102491246.45,95666960.86
dfo-mpo,2017-2018,73405443.85,75576775.07
dfo-mpo,2018-2019,61207257.55,62169348.74
dfo-mpo,2019-2020,82557487.40,81366705.98
dfo-mpo,2020-2021,67268305.76,64142724.94
dfo-mpo,2021-2022,78099508.84,72279641.17
ec,2017-2018,19087744.17,19664976.33
ec,2018-2019,21279715.43,21628168.79
ec,2019-2020,25151665.19,24874726.98
ec,2020-2021,30876587.16,29423027.44
ec,2021-2022,39076865.98,36420023.34
elections,2017-2018,36614746.04,37706785.20
elections,2018-2019,72645171.58,73945779.11
elections,2019-2020,80824291.61,80177482.46
elections,2020-2021,77702949.31,74098225.48
elections,2021-2022,61374842.05,57665249.08
esdc-edsc,2017-2018,125331363.30,129117778.68
esdc-edsc,2018-2019,142953651.61,145491194.85
esdc-edsc,2019-2020,155614611.05,153984228.35
esdc-edsc,2020-2021,279385488.72,266348798.55
esdc-edsc,2021-2022,333276245.55,311145070.04
fcac-acfc,2017-2018,1152757.18,1187194.66
fcac-acfc,2018-2019,1930545.85,1964040.41
fcac-acfc,2019-2020,2994437.99,2956628.04
fcac-acfc,2020-2021,4411315.65,4208212.33
fcac-acfc,2021-2022,5919154.61,5502465.62
feddevontario,2017-2018,106580.48,109762.20
