owner_org,d_fiscal_year,total
csps-efpc,2017-2018,3190549
csps-efpc,2018-2019,5542276.47
csps-efpc,2019-2020,3957853.32
csps-efpc,2020-2021,6182682.61
cta-otc,2017-2018,941463.95
cta-otc,2018-2019,1044806.19
cta-otc,2019-2020,1531369.66
cta-otc,2020-2021,1790594.4
dfatd-maecd,2017-2018,79534593.4
dfatd-maecd,2018-2019,93981455.13
dfatd-maecd,2019-2020,71410796.04
dfatd-maecd,2020-2021,83824527.4
dfo-mpo,2017-2018,54367000.08
dfo-mpo,2018-2019,48969988.16
dfo-mpo,2019-2020,59333135.68
dfo-mpo,2020-2021,51613068.8
dnd-mdn,2017-2018,856710179.89
dnd-mdn,2018-2019,957961945.91
dnd-mdn,2019-2020,720333680.18
dnd-mdn,2020-2021,706394738.19
ec,2017-2018,17880739.53
ec,2018-2019,19093853.63
ec,2019-2020,20161425.94
ec,2020-2021,24478670.97
elections,2017-2018,29066644.65
elections,2018-2019,49657021.17
elections,2019-2020,54149023.51
elections,2020-2021,51675936.02
esdc-edsc,2017-2018,117868224.89
esdc-edsc,2018-2019,120842973.5
esdc-edsc,2019-2020,128845664.2
esdc-edsc,2020-2021,178849393.79
fcac-acfc,2017-2018,992055.14
fcac-acfc,2018-2019,1869865.84
fcac-acfc,2019-2020,2925803.44
fcac-acfc,2020-2021,3551901.3
feddevontario,2017-2018,47708.6
feddevontario,2018-2019,324044.49
feddevontario,2019-2020,263275.45
feddevontario,2020-2021,252504.41
fin,2017-2018,4907416.57
fin,2018-2019,4002356.24
fin,2019-2020,3042424.67
fin,2020-2021,3906147.58
fintrac-canafe,2017-2018,981938.66
fintrac-canafe,2018-2019,1389985.97
fintrac-canafe,2019-2020,921865.75
fintrac-canafe,2020-2021,772246
fja-cmf,2017-2018,1824562.67
fja-cmf,2018-2019,1075198.83
fja-cmf,2019-2020,1506163.27
fja-cmf,2020-2021,895797.06
fpcc-cpac,2018-2019,36507
fpcc-cpac,2019-2020,57930.94
hc-sc,2017-2018,35371582.05
hc-sc,2018-2019,37578469.48
hc-sc,2019-2020,46383358.12
hc-sc,2020-2021,199134042.07
iaac-aeic,2017-2018,317840.69
iaac-aeic,2018-2019,877869.71
iaac-aeic,2019-2020,1400173.56
iaac-aeic,2020-2021,959585.31
ic,2017-2018,59188940.21
ic,2018-2019,66902309.23
ic,2019-2020,58042867.37
ic,2020-2021,70014157.47
iic-iac,2020-2021,21470.23
ijc-cmi,2017-2018,460801.44
ijc-cmi,2018-2019,322033.67
ijc-cmi,2019-2020,353162.33
ijc-cmi,2020-2021,314794.15
infc,2017-2018,8146482.15
infc,2018-2019,9955106.84
infc,2019-2020,9905724.49
infc,2020-2021,9166740.37
irb-cisr,2017-2018,723805.05
irb-cisr,2018-2019,1970360
irb-cisr,2019-2020,7738612.9
irb-cisr,2020-2021,8614118.35
isc-sac,2017-2018,3135678.16
isc-sac,2018-2019,9836052.2
isc-sac,2019-2020,8434793.19
isc-sac,2020-2021,15702087.75
jus,2017-2018,16060019.27
jus,2018-2019,21217650.32
jus,2019-2020,19066263.53
jus,2020-2021,16991436.61
lac-bac,2017-2018,5255622.02
lac-bac,2018-2019,7340178.8
lac-bac,2019-2020,8350368.68
lac-bac,2020-2021,5660099.32
mgerc-ceegm,2017-2018,326928.7
mgerc-ceegm,2018-2019,305279.97
mgerc-ceegm,2019-2020,163866.04
mgerc-ceegm,2020-2021,253571.67
mpcc-cppm,2017-2018,18876.24
mpcc-cppm,2018-2019,38380.35
mpcc-cppm,2019-2020,94202.75
mpcc-cppm,2020-2021,80200.42
nbc-ccbn,2018-2019,15441
nbc-ccbn,2019-2020,93572
nbc-ccbn,2020-2021,180706
nfb-onf,2017-2018,7871919.24
nfb-onf,2018-2019,5639211.69
nfb-onf,2019-2020,6496557.94
nfb-onf,2020-2021,7870847.96
nrc-cnrc,2017-2018,26469437.41
nrc-cnrc,2018-2019,26157917.45
nrc-cnrc,2019-2020,35977753.44
nrc-cnrc,2020-2021,24473332.31
nrcan-rncan,2017-2018,26635508.28
nrcan-rncan,2018-2019,31045413.13
nrcan-rncan,2019-2020,37166078.6
nrcan-rncan,2020-2021,40644643.03
nserc-crsng,2017-2018,4661473.85
nserc-crsng,2018-2019,9641965.37
nserc-crsng,2019-2020,10296012.07
nserc-crsng,2020-2021,9286100.99
nsira-ossnr,2019-2020,24519.6
nsira-ossnr,2020-2021,831741.65
oag-bvg,2017-2018,4142812.02
oag-bvg,2018-2019,2910844.76
oag-bvg,2019-2020,3777559.01
oag-bvg,2020-2021,7400944.05
oci-bec,2017-2018,78946.23
oci-bec,2018-2019,156618
oci-bec,2019-2020,14988.01
oci-bec,2020-2021,42232.73
ocl-cal,2017-2018,442119.18
ocl-cal,2018-2019,775564.21
ocl-cal,2019-2020,527121.41
ocl-cal,2020-2021,601773.3
ocol-clo,2017-2018,975868.02
ocol-clo,2018-2019,1572289.26
ocol-clo,2019-2020,1749249.45
ocol-clo,2020-2021,975212.29
oic-ci,2017-2018,250435.36
oic-ci,2018-2019,478278.65
oic-ci,2019-2020,714371.07
oic-ci,2020-2021,880191.95
opc-cpvp,2017-2018,1526433.46
opc-cpvp,2018-2019,2334368.24
opc-cpvp,2019-2020,4039740.46
opc-cpvp,2020-2021,4111455.68
osfi-bsif,2017-2018,12739892.92
osfi-bsif,2018-2019,17307401.56
osfi-bsif,2019-2020,20519804.14
osfi-bsif,2020-2021,20722655.27
osgg-bsgg,2017-2018,11799971.49
osgg-bsgg,2018-2019,1821887.03
osgg-bsgg,2019-2020,2281604.69
osgg-bsgg,2020-2021,1455427.19
pbc-clcc,2017-2018,119911.14
pbc-clcc,2018-2019,166918.55
pbc-clcc,2019-2020,398381.85
pbc-clcc,2020-2021,540958.15
pc,2017-2018,13712762.22
pc,2018-2019,11118357.73
pc,2019-2020,13341197.5
pc,2020-2021,12649020.26
pch,2017-2018,10983018.43
pch,2018-2019,9591698.95
pch,2019-2020,5477868.75
pch,2020-2021,9172704.15
pco-bcp,2017-2018,20948930.06
pco-bcp,2018-2019,10783660.37
pco-bcp,2019-2020,14119702.52
pco-bcp,2020-2021,17693325.8
phac-aspc,2017-2018,5865127.5
phac-aspc,2018-2019,6591616.19
phac-aspc,2019-2020,5015319.41
phac-aspc,2020-2021,26414048.06
pmprb-cepmb,2017-2018,93495.41
pmprb-cepmb,2018-2019,104931.65
pmprb-cepmb,2019-2020,829875.79
pmprb-cepmb,2020-2021,359478.25
polar-polaire,2019-2020,33525.09
polar-polaire,2020-2021,33089.08
ppsc-sppc,2017-2018,NA
ppsc-sppc,2018-2019,1011231.28
ppsc-sppc,2019-2020,1756053.19
ppsc-sppc,2020-2021,2441728.88
ps-sp,2017-2018,5218908.57
ps-sp,2018-2019,4591857.92
ps-sp,2019-2020,6745988.15
ps-sp,2020-2021,7375850.24
psc-cfp,2017-2018,3187477.32
psc-cfp,2018-2019,4638831.08
psc-cfp,2019-2020,5495277.11
psc-cfp,2020-2021,4900409.07
psic-ispc,2017-2018,153847.94
psic-ispc,2018-2019,164498.66
psic-ispc,2019-2020,127408.76
psic-ispc,2020-2021,317860.8
pwgsc-tpsgc,2017-2018,108353156.67
pwgsc-tpsgc,2018-2019,170450109.98
pwgsc-tpsgc,2019-2020,176356059.58
pwgsc-tpsgc,2020-2021,158578203.43
rcmp-grc,2017-2018,180310433.32
rcmp-grc,2018-2019,173885596.21
rcmp-grc,2019-2020,148970261.75
rcmp-grc,2020-2021,195393102.74
sirc-csars,2017-2018,630809.78
sirc-csars,2018-2019,359999.82
sirc-csars,2019-2020,48546.86
ssc-spc,2017-2018,1268119203.71
ssc-spc,2018-2019,1334361284.27
ssc-spc,2019-2020,1321172597.15
ssc-spc,2020-2021,1419595096.2
sshrc-crsh,2017-2018,180955.2
sshrc-crsh,2018-2019,108422.88
sshrc-crsh,2019-2020,122897.26
sshrc-crsh,2020-2021,137735.04
statcan,2017-2018,18836489.03
statcan,2018-2019,12043530.18
statcan,2019-2020,18876879.3
statcan,2020-2021,36130296.99
swc-cfc,2017-2018,450625.44
swc-cfc,2018-2019,554606.77
swc-cfc,2019-2020,12371.45
swc-cfc,2020-2021,12337.64
tbs-sct,2017-2018,30951964.3
tbs-sct,2018-2019,36312131.99
tbs-sct,2019-2020,41799760.59
tbs-sct,2020-2021,53970722.1
tc,2017-2018,44217903.42
tc,2018-2019,33484695.63
tc,2019-2020,35165737.52
tc,2020-2021,29128839.89
tsb-bst,2017-2018,699602.65
tsb-bst,2018-2019,1183405.32
tsb-bst,2019-2020,867760.77
tsb-bst,2020-2021,1654354.26
vac-acc,2017-2018,13112157
vac-acc,2018-2019,18935642.85
vac-acc,2019-2020,27656666.37
vac-acc,2020-2021,30507957.25
vrab-tacra,2017-2018,303899.88
vrab-tacra,2019-2020,138864.59
vrab-tacra,2020-2021,208358.75
wage,2017-2018,63978.26
wage,2018-2019,565196.81
wage,2019-2020,1215408.14
wage,2020-2021,1402529.46
wd-deo,2017-2018,439498.24
wd-deo,2018-2019,212100.95
wd-deo,2019-2020,496806.56
wd-deo,2020-2021,120016.92
