d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,455157.09,466439.54
1_facilities_and_construction,2018-2019,927367.91,942701.70
1_facilities_and_construction,2019-2020,2738211.19,2701471.46
5_transportation_and_logistics,2017-2018,7872703.54,8068045.65
5_transportation_and_logistics,2018-2019,9522415.14,9670502.77
5_transportation_and_logistics,2019-2020,7305388.90,7244865.93
5_transportation_and_logistics,2020-2021,7823682.26,7436785.58
5_transportation_and_logistics,2021-2022,39947.37,0.00
