owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,1151509.37,1182376.18
dfo-mpo,2018-2019,1491233.16,1511377.47
dfo-mpo,2019-2020,2738211.19,2728381.08
dfo-mpo,2020-2021,631957.90,606581.97
pc,2017-2018,1017383.86,1041976.90
pc,2018-2019,1149870.90,1165138.12
pc,2019-2020,93961.19,93918.32
pwgsc-tpsgc,2017-2018,6158967.40,6285677.50
pwgsc-tpsgc,2018-2019,7808678.99,7908329.57
pwgsc-tpsgc,2019-2020,7211427.72,7196656.82
pwgsc-tpsgc,2020-2021,7191724.36,7040609.95
pwgsc-tpsgc,2021-2022,39947.37,0.00
