owner_org,d_fiscal_year,total,total_constant_2019_dollars
acoa-apeca,2019-2020,48713.18,48321.99
acoa-apeca,2020-2021,70286.82,66487.92
atssc-scdata,2017-2018,22647.28,23307.91
cbsa-asfc,2019-2020,152656.92,151105.44
cbsa-asfc,2020-2021,73943.20,70291.05
cer-rec,2017-2018,135038.66,138534.23
cer-rec,2018-2019,143298.52,145527.03
cer-rec,2019-2020,80303.93,79694.13
cer-rec,2020-2021,6118.39,5775.64
cer-rec,2021-2022,160379.53,122681.57
cic,2017-2018,1768.91,1815.54
cra-arc,2017-2018,9896.43,10152.88
cra-arc,2018-2019,9896.43,10050.33
cra-arc,2019-2020,12730.53,12611.96
cra-arc,2020-2021,13622.07,12950.10
cra-arc,2021-2022,13892.64,10740.04
crtc,2019-2020,14381.82,14136.07
crtc,2020-2021,27483.58,26127.83
crtc,2021-2022,27483.58,21499.44
csc-scc,2017-2018,25354.85,26011.87
csc-scc,2018-2019,25354.85,25749.15
csc-scc,2019-2020,14865.58,14852.24
dfatd-maecd,2017-2018,132858.97,136301.78
dfatd-maecd,2018-2019,132858.97,134925.13
dfatd-maecd,2019-2020,132046.91,130768.65
dfatd-maecd,2020-2021,152383.00,144865.99
dfatd-maecd,2021-2022,152383.00,119203.83
dfo-mpo,2017-2018,11847.14,12139.98
dfo-mpo,2018-2019,20340.00,20635.94
dfo-mpo,2021-2022,16800.00,12591.56
dnd-mdn,2017-2018,346984.49,356020.07
dnd-mdn,2019-2020,12305.70,12087.19
dnd-mdn,2020-2021,36849.47,35014.62
dnd-mdn,2021-2022,263568.92,190753.15
elections,2017-2018,190683.52,195624.76
elections,2018-2019,188891.94,191835.53
elections,2019-2020,188112.92,186525.44
elections,2020-2021,187598.95,178344.75
elections,2021-2022,78637.37,74131.02
fcac-acfc,2017-2018,148.22,151.71
fcac-acfc,2018-2019,18228.82,18511.19
fcac-acfc,2019-2020,17873.36,17722.53
fin,2017-2018,49741.66,51030.63
fin,2018-2019,67430.35,68446.46
fin,2019-2020,58770.82,58274.86
fin,2020-2021,58610.25,55719.02
fin,2021-2022,58610.25,45848.72
fja-cmf,2017-2018,32959.70,33793.98
fja-cmf,2018-2019,42441.81,43137.15
fja-cmf,2019-2020,18984.00,18823.79
fja-cmf,2020-2021,2983.03,2839.89
fja-cmf,2021-2022,3581.60,2801.76
ic,2017-2018,22779.88,23370.19
ic,2018-2019,22779.88,23134.15
ic,2019-2020,22842.30,22649.53
ic,2020-2021,22779.88,21656.16
nrc-cnrc,2019-2020,20843.75,20917.86
nrc-cnrc,2021-2022,17940.00,0.00
nserc-crsng,2017-2018,43318.94,44435.37
nserc-crsng,2018-2019,56875.59,57760.09
nserc-crsng,2019-2020,57031.41,56550.13
nserc-crsng,2020-2021,56875.59,54069.93
nserc-crsng,2021-2022,56875.59,44491.76
oag-bvg,2018-2019,65792.81,66803.14
oag-bvg,2019-2020,7369.42,7307.23
oag-bvg,2020-2021,7349.29,6986.75
oag-bvg,2021-2022,2456.47,2318.33
osgg-bsgg,2017-2018,21735.68,22298.92
pch,2017-2018,93846.50,96345.94
pch,2018-2019,16950.00,17139.03
pch,2020-2021,117403.61,110889.20
pch,2021-2022,42375.00,13347.72
pco-bcp,2017-2018,193497.36,198511.51
pco-bcp,2018-2019,193497.36,196506.53
pco-bcp,2019-2020,172898.16,171900.26
pco-bcp,2020-2021,69493.83,66065.72
pco-bcp,2021-2022,59827.04,46800.57
phac-aspc,2017-2018,24459.24,25093.06
phac-aspc,2018-2019,24459.24,24839.62
phac-aspc,2019-2020,24526.26,24319.28
phac-aspc,2020-2021,24459.24,23252.68
phac-aspc,2021-2022,14340.49,13475.91
ps-sp,2017-2018,70572.79,72396.85
ps-sp,2018-2019,73972.02,75122.39
ps-sp,2019-2020,74174.68,73548.72
ps-sp,2020-2021,73972.02,70323.00
ps-sp,2021-2022,43369.90,40755.16
pwgsc-tpsgc,2019-2020,93764.09,92972.82
pwgsc-tpsgc,2020-2021,93697.46,89073.67
pwgsc-tpsgc,2021-2022,11562.45,10933.00
rcmp-grc,2017-2018,51094.86,52316.87
rcmp-grc,2018-2019,130416.96,132445.14
rcmp-grc,2019-2020,130774.27,129670.67
rcmp-grc,2020-2021,130416.96,123983.53
rcmp-grc,2021-2022,141840.60,108898.26
ssc-spc,2017-2018,70484144.75,72308514.74
ssc-spc,2018-2019,51189456.92,52007262.47
ssc-spc,2019-2020,27148210.79,26918670.76
ssc-spc,2020-2021,27096059.78,25759233.48
ssc-spc,2021-2022,27511476.42,21508800.14
tbs-sct,2017-2018,30420.83,31222.86
tbs-sct,2018-2019,51019.54,51812.97
tbs-sct,2019-2020,46686.37,46362.89
tbs-sct,2020-2021,33105.34,31515.66
tbs-sct,2021-2022,43528.17,32596.10
tc,2019-2020,484483.59,472758.84
