d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,239425.80,245316.78
2_professional_services,2018-2019,1071819.17,1087202.90
2_professional_services,2019-2020,963545.93,958370.25
2_professional_services,2020-2021,435251.22,413785.51
2_professional_services,2021-2022,536069.09,492212.52
3_information_technology,2017-2018,33075.33,33922.91
3_information_technology,2018-2019,26406.11,26723.16
3_information_technology,2019-2020,28147.07,27465.90
3_information_technology,2020-2021,683822.06,650221.59
3_information_technology,2021-2022,338107.26,313724.76
9_human_capital,2021-2022,59893.59,54857.64
