d_fiscal_year,total,total_constant_2019_dollars
2017-2018,11110333.65,11408534.91
2018-2019,15853932.29,16060970.76
2019-2020,14692698.99,14661272.20
2020-2021,9391066.46,9176910.91
2021-2022,3566860.65,3249762.56
