normalized_vendor_name,original_vendor_name
BIRD CONSTRUCTION COMPANY,BIRD DESIGN-BUILD CONSTRUCTION INC.
BIRD CONSTRUCTION COMPANY,Bird Construction Company (Etobicoke)
BIRD CONSTRUCTION COMPANY,BIRD CONSTRUCTION GROUP
BIRD CONSTRUCTION COMPANY,Bird Construction Company (Winnipeg)
BIRD CONSTRUCTION COMPANY,Bird Construction Group
BIRD CONSTRUCTION COMPANY,Bird Construction Group  (Winnipeg)
BIRD CONSTRUCTION COMPANY,Bird Design-Build Limited
BIRD CONSTRUCTION COMPANY,Bird Construction Group  (Bedford)
BIRD CONSTRUCTION COMPANY,Bird Design-Build Construction Inc.
BIRD CONSTRUCTION COMPANY,Bird Construction Company (Nova Scotia)
BIRD CONSTRUCTION COMPANY,Bird Design-Build Construction (Toronto)
BIRD CONSTRUCTION COMPANY,BIRD CONSTRUCTION COMPANY (NOVA SCOTIA)
BIRD CONSTRUCTION COMPANY,BIRD CONSTRUCTION COMPANY (ETOBICOKE)
BIRD CONSTRUCTION COMPANY,Bird Construction Group (Bedford)
