d_most_recent_category,total,percentage
3_information_technology,1101476927.88,0.3071
5_transportation_and_logistics,752247019.23,0.2097
1_facilities_and_construction,719603394.45,0.2006
8_security_and_protection,449759097.61,0.1254
6_industrial_products_and_services,243453914.81,0.0679
2_professional_services,184564506.67,0.0515
10_office_management,53162324.38,0.0148
9_human_capital,38798574.79,0.0108
4_medical,32325043.15,0.009
7_travel,9625182.51,0.0027
0_other,1955208.25,5e-4
