d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2017-2018,600813.49,619007.39
0_other,2018-2019,514542.00,525274.74
0_other,2019-2020,241938.29,240660.53
0_other,2020-2021,284325.50,270546.85
0_other,2021-2022,64853.38,60029.33
0_other,2022-2023,248735.60,220720.23
1_facilities_and_construction,2017-2018,120136550.64,123824734.91
1_facilities_and_construction,2018-2019,132258023.15,134856065.77
1_facilities_and_construction,2019-2020,102075108.71,101188631.72
1_facilities_and_construction,2020-2021,110779206.92,105490439.04
1_facilities_and_construction,2021-2022,119651880.19,111187001.73
1_facilities_and_construction,2022-2023,134702624.84,120455486.11
10_office_management,2017-2018,8096404.01,8347674.34
10_office_management,2018-2019,10321957.49,10531494.15
10_office_management,2019-2020,5830562.57,5762682.89
10_office_management,2020-2021,8965150.17,8538459.86
10_office_management,2021-2022,7768552.02,7177962.82
10_office_management,2022-2023,12179698.11,10880653.27
2_professional_services,2017-2018,24941160.82,25703084.04
2_professional_services,2018-2019,28453106.83,29011247.87
2_professional_services,2019-2020,25717964.92,25455815.46
2_professional_services,2020-2021,26037893.43,24787936.64
2_professional_services,2021-2022,32051571.44,29739495.54
2_professional_services,2022-2023,47362809.23,42300188.96
3_information_technology,2017-2018,184063307.42,189604156.38
3_information_technology,2018-2019,178560286.02,181792528.47
3_information_technology,2019-2020,159416221.34,157586661.82
3_information_technology,2020-2021,211295690.77,200683929.54
3_information_technology,2021-2022,166993116.44,154751427.05
3_information_technology,2022-2023,201148305.90,179845509.67
4_medical,2017-2018,4258455.25,4389589.05
4_medical,2018-2019,4844706.73,4938462.84
4_medical,2019-2020,5162789.45,5112367.39
4_medical,2020-2021,8060166.09,7672597.03
4_medical,2021-2022,5836352.60,5423227.82
4_medical,2022-2023,4162573.02,3720846.31
5_transportation_and_logistics,2017-2018,116568738.81,120062526.57
5_transportation_and_logistics,2018-2019,120358026.14,122552610.90
5_transportation_and_logistics,2019-2020,111738698.60,110448232.19
5_transportation_and_logistics,2020-2021,111822102.53,106070279.67
5_transportation_and_logistics,2021-2022,144978975.61,134193595.39
5_transportation_and_logistics,2022-2023,146780477.54,130775434.55
6_industrial_products_and_services,2017-2018,37315394.86,38461627.74
6_industrial_products_and_services,2018-2019,35294177.84,35923931.17
6_industrial_products_and_services,2019-2020,41010252.38,40592264.18
6_industrial_products_and_services,2020-2021,45078446.65,42853218.23
6_industrial_products_and_services,2021-2022,40274288.82,37395254.32
6_industrial_products_and_services,2022-2023,44481354.27,39743939.35
7_travel,2017-2018,1571388.34,1622585.12
7_travel,2018-2019,1373875.65,1400643.38
7_travel,2019-2020,491067.86,488608.99
7_travel,2020-2021,171753.08,163896.15
7_travel,2021-2022,3106569.64,2818815.22
7_travel,2022-2023,2910527.95,2586084.11
8_security_and_protection,2017-2018,75471512.62,77797343.67
8_security_and_protection,2018-2019,83314320.02,84966228.54
8_security_and_protection,2019-2020,77811156.12,77183223.55
8_security_and_protection,2020-2021,53888955.05,51252113.12
8_security_and_protection,2021-2022,76370252.55,70956862.63
8_security_and_protection,2022-2023,82902901.25,74164783.27
9_human_capital,2017-2018,5234505.22,5394189.16
9_human_capital,2018-2019,6673496.68,6793167.32
9_human_capital,2019-2020,6479174.68,6433668.38
9_human_capital,2020-2021,5462618.06,5203849.79
9_human_capital,2021-2022,6109126.11,5674815.67
9_human_capital,2022-2023,8839654.02,7894102.57
