d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1636957.56,1687477.44
2018-2019,1573799.88,1604633.18
2019-2020,1503356.36,1490820.49
2020-2021,645399.41,614627.20
2021-2022,653271.34,600256.98
2022-2023,471468.57,421649.98
