owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,727146.91,745867.06
aafc-aac,2018-2019,683596.43,694097.50
aafc-aac,2019-2020,651193.14,645697.74
aafc-aac,2020-2021,350033.80,330891.46
aafc-aac,2021-2022,1148471.11,1065742.50
aandc-aadnc,2017-2018,269771.54,276750.32
aandc-aadnc,2018-2019,583541.59,593633.30
aandc-aadnc,2019-2020,96719.00,96489.66
aandc-aadnc,2020-2021,647340.80,615630.54
aandc-aadnc,2021-2022,317681.13,294717.62
acoa-apeca,2020-2021,24725.00,23466.84
cas-satj,2017-2018,18346.77,18830.46
cas-satj,2018-2019,2632.30,2658.20
cas-satj,2019-2020,192684.27,191058.21
cas-satj,2020-2021,192157.81,182678.72
cas-satj,2021-2022,192157.81,178407.96
cbsa-asfc,2017-2018,4186390.17,4288259.58
cbsa-asfc,2018-2019,22036384.45,22375775.35
cbsa-asfc,2019-2020,57334366.45,56571011.22
cbsa-asfc,2020-2021,88067545.28,83723875.13
cbsa-asfc,2021-2022,51118963.09,47761058.93
ced-dec,2018-2019,24995.57,25241.50
ced-dec,2020-2021,28743.75,27534.22
cfia-acia,2021-2022,186488.70,172516.57
cgc-ccg,2021-2022,13193.75,12069.79
cic,2018-2019,121541.12,122776.38
cic,2019-2020,10999.47,10906.64
cic,2020-2021,6854340.91,6503608.26
cic,2021-2022,13427872.21,12470465.74
cihr-irsc,2017-2018,72800.00,74719.27
cnsc-ccsn,2017-2018,59983.75,61559.18
cnsc-ccsn,2018-2019,1850.61,1868.81
cnsc-ccsn,2019-2020,25116.15,24903.72
cnsc-ccsn,2020-2021,23544.25,22399.84
cra-arc,2017-2018,68464.99,70235.35
cra-arc,2018-2019,132884.59,134742.13
cra-arc,2019-2020,715352.58,708631.45
cra-arc,2020-2021,565540.34,537791.35
cra-arc,2021-2022,569402.58,529754.15
csa-asc,2017-2018,7307.81,7500.47
csa-asc,2018-2019,22995.00,23221.25
csa-asc,2020-2021,195844.97,186143.40
csc-scc,2020-2021,67907.54,64818.22
csc-scc,2021-2022,7313.70,6915.55
csps-efpc,2018-2019,10000.00,10098.39
csps-efpc,2019-2020,89149.45,89092.95
dfatd-maecd,2017-2018,2327813.53,2387744.72
dfatd-maecd,2018-2019,1912184.85,1941605.00
dfatd-maecd,2019-2020,3474676.25,3440099.08
dfatd-maecd,2020-2021,2852525.57,2708145.16
dfatd-maecd,2021-2022,4016265.76,3716970.63
dfo-mpo,2017-2018,517805.74,531283.36
dfo-mpo,2018-2019,648247.30,657459.66
dfo-mpo,2019-2020,334581.49,328491.42
dfo-mpo,2020-2021,2549494.76,2420204.57
dfo-mpo,2021-2022,805998.22,747803.19
dnd-mdn,2017-2018,821460.69,841315.18
dnd-mdn,2018-2019,2873807.91,2915886.65
dnd-mdn,2019-2020,6552805.39,6542960.72
dnd-mdn,2020-2021,4250589.42,4044483.29
dnd-mdn,2021-2022,3247656.48,3015432.58
ec,2018-2019,684731.29,694398.78
ec,2019-2020,202203.02,197599.13
ec,2020-2021,191030.10,181124.84
ec,2021-2022,160140.75,147390.86
elections,2017-2018,25710.97,26347.84
elections,2018-2019,12702.12,12899.66
elections,2019-2020,12354.12,12255.90
esdc-edsc,2017-2018,602673.16,618258.99
