d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
0_other,2018-2019,424860.06,432750.42
0_other,2020-2021,50030.67,47702.48
0_other,2021-2022,215535.55,201689.77
1_facilities_and_construction,2017-2018,387471.81,398231.29
1_facilities_and_construction,2018-2019,1015314.51,1036514.20
1_facilities_and_construction,2019-2020,137244.18,133974.92
1_facilities_and_construction,2020-2021,927559.23,884130.65
1_facilities_and_construction,2021-2022,117144.03,111615.83
10_office_management,2018-2019,50154.50,51281.99
10_office_management,2021-2022,235244.21,217191.26
11_defence,2017-2018,62521.85,64447.71
11_defence,2018-2019,21961.49,22362.93
11_defence,2019-2020,2788.77,2722.34
11_defence,2020-2021,1473676.78,1409881.74
11_defence,2021-2022,2010683.76,1881519.53
2_professional_services,2017-2018,10477828.17,10795362.24
2_professional_services,2018-2019,13822053.07,14058509.16
2_professional_services,2019-2020,19053149.40,18925550.53
2_professional_services,2020-2021,28182738.50,26882729.87
2_professional_services,2021-2022,31502037.85,29395591.98
3_information_technology,2017-2018,6719918.68,6915666.57
3_information_technology,2018-2019,33179487.21,33756534.39
3_information_technology,2019-2020,79182789.19,78221532.81
3_information_technology,2020-2021,139931136.46,133399335.41
3_information_technology,2021-2022,137502380.43,128954658.55
9_human_capital,2017-2018,313142.68,322350.76
9_human_capital,2018-2019,296003.97,300364.22
9_human_capital,2019-2020,305830.22,301918.78
9_human_capital,2020-2021,315680.12,300676.75
9_human_capital,2021-2022,375472.84,350730.06
