normalized_vendor_name,original_vendor_name
DELOITTE,Deloitte LLP
DELOITTE,DELOITTE INC.
DELOITTE,Deloitte Inc
DELOITTE,DELOITTE LLP
DELOITTE,Deloitte Consulting
DELOITTE,DELOITTE & TOUCHE LLP
DELOITTE,Deloitte Inc.
DELOITTE,DELOITTE INC
DELOITTE,Deloitte
DELOITTE,Deloitte & Touche LLP
DELOITTE,DELOITTE & TOUCHE INC.
DELOITTE,DELOITTE AND TOUCHE LLP
DELOITTE,DELOITTE  & TOUCHE LLP
DELOITTE,Deloitte Llp
DELOITTE,"DELOITTE & TOUCHE, LLP"
DELOITTE,DELOITTE S.E.N.C.R.L.
DELOITTE,DELOITTE  & TOUCHE(DO NOT USE)
DELOITTE,DELOITTE FINANCE
DELOITTE,Deloitte inc.
DELOITTE,DELOITTE INC - MANAGEMENT SERVICES LP
DELOITTE,DELOITTE MANAGEMENT SERVICES
DELOITTE,Deloitte COnsulting LLP
DELOITTE,"DELOITTE LLP DATA PRODUCTS - Toronto, on"
DELOITTE,DELOITTE  LLP
DELOITTE,DELOITTE  MANAGEMENT SERVICES LP
DELOITTE,DELOITTE & TOUCHE
DELOITTE,DELOITTE MANAGEMENT SERVICES LP
DELOITTE,Deloitte Tohmatsu Financial Advisor
DELOITTE,Deloitte and Touche LLP
DELOITTE,DELOITTE CONSULTING INC
DELOITTE,Deloitte Touche Tohmatsu
DELOITTE,DELOITTE  INC
DELOITTE,"DELOITTE & TOUCHE, SRL"
DELOITTE,DELOITTE CONSULTING
DELOITTE,Delloitte & Touche LLp
DELOITTE,Team Deloitte-EWA (Deloitte & Touche LLP and Electronic Warfare Associ
DELOITTE,"Deloitte & Touche, LLp"
DELOITTE,DELOITTE & TOUCHE CONSULTING
DELOITTE,"Deloitte, LLP"
DELOITTE,"Deloitte & Touche, Llp"
DELOITTE,"DELOITTE AND TOUCHE, LLP"
DELOITTE,Deloitte & Touche
DELOITTE,Deloitte Enterprise Consulting
DELOITTE,Deloitte and Touche
DELOITTE,Deloitte Management Services LP
DELOITTE,Deloitte LLP (Ottawa)
DELOITTE,Deloitte Touche Tohmatsu Certified
DELOITTE,SAMSON BELAIR / DELOITTE & TOUCHE
DELOITTE,DELOITTE AND TOUCHE
DELOITTE,DELOITTE
DELOITTE,"Deloitte & Touche, LLP"
DELOITTE,Deloitte & Touche llp
DELOITTE,"Deloitte and Touche,"
DELOITTE,Deloitte Touche Tohmatsu Certified Public Accountants Ltd.
DELOITTE,"DELOITTE INC - Ottawa, On"
DELOITTE,DELOITTE S.E.N.C.R.L/S.R.L.
DELOITTE,DELOITTE S.E.N.C.R.L./S.R.L.
DELOITTE,DELOITTE TOHMATSU CONSULTING (DO
DELOITTE,DELOITTE INCC
DELOITTE,DELOITTE CONSULTING INC.
