d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1391118.07,1427165.34
2018-2019,823192.78,835067.40
2019-2020,598678.81,590912.91
2020-2021,458774.70,435072.74
2021-2022,1197317.20,1111643.17
