owner_org,d_fiscal_year,total,total_constant_2019_dollars
cas-satj,2019-2020,5099.32,4975.92
cas-satj,2020-2021,31495.83,29987.40
cic,2017-2018,32357.24,33132.42
cic,2018-2019,22909.96,23135.37
dfatd-maecd,2017-2018,13755.80,14080.05
dnd-mdn,2017-2018,540829.17,553937.69
dnd-mdn,2018-2019,77427.14,78638.68
dnd-mdn,2019-2020,260881.05,256554.96
dnd-mdn,2020-2021,7463.45,7027.72
dnd-mdn,2021-2022,54483.15,50584.61
ec,2017-2018,11093.39,11365.19
elections,2017-2018,9165.27,9392.27
elections,2018-2019,15779.82,16025.22
elections,2019-2020,15823.05,15689.52
elections,2020-2021,15779.82,15001.41
elections,2021-2022,15779.82,14650.70
nrc-cnrc,2017-2018,25768.52,26520.20
nserc-crsng,2018-2019,191955.31,194439.86
ocol-clo,2017-2018,5859.34,5997.46
ocol-clo,2018-2019,18655.62,18979.59
pco-bcp,2017-2018,72272.45,74043.19
pwgsc-tpsgc,2017-2018,12090.77,12375.77
rcmp-grc,2017-2018,36979.25,38057.95
rcmp-grc,2019-2020,14702.09,14346.29
ssc-spc,2017-2018,545310.16,560607.80
ssc-spc,2018-2019,362620.70,368198.40
ssc-spc,2019-2020,302173.29,299346.22
ssc-spc,2020-2021,404035.61,383056.22
ssc-spc,2021-2022,1127054.23,1046407.86
vac-acc,2017-2018,85636.71,87655.34
vac-acc,2018-2019,133844.24,135650.27
