owner_org,d_fiscal_year,total,total_constant_2019_dollars
pwgsc-tpsgc,2017-2018,2102244.58,2156646.30
pwgsc-tpsgc,2018-2019,2255173.11,2290253.04
pwgsc-tpsgc,2019-2020,2026700.33,2009597.06
pwgsc-tpsgc,2020-2021,2160131.74,2053778.45
pwgsc-tpsgc,2021-2022,1902732.57,1766582.54
