d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2102244.58,2166552.09
2018-2019,2255173.11,2296427.73
2019-2020,2026700.33,2010435.86
2020-2021,2160131.74,2059149.99
2021-2022,1902732.57,1780503.01
