owner_org,d_fiscal_year,total
aafc-aac,2017-2018,333009.6074851666
aafc-aac,2018-2019,98534.3496120493
aandc-aadnc,2017-2018,24886.34
cbsa-asfc,2017-2018,206235.40319148937
cbsa-asfc,2018-2019,206235.40319148937
cbsa-asfc,2019-2020,206800.43169338387
cbsa-asfc,2020-2021,206235.40319148937
cic,2017-2018,7200773.770476111
cic,2018-2019,5867593.413722189
cic,2019-2020,5694824.100301775
cic,2020-2021,5679264.471612426
elections,2017-2018,1237857.376642336
elections,2018-2019,1237857.376642336
elections,2019-2020,1277810.8267153285
elections,2020-2021,464812.42665753426
esdc-edsc,2017-2018,1178026.8464467006
esdc-edsc,2018-2019,1178026.8464467006
esdc-edsc,2019-2020,1343530.6974672165
esdc-edsc,2020-2021,8475525.229972359
isc-sac,2018-2019,25088.396666666664
isc-sac,2019-2020,66983.58333333333
phac-aspc,2018-2019,6369.893703703704
phac-aspc,2019-2020,18199.696296296297
rcmp-grc,2017-2018,11191
statcan,2018-2019,350338.9655172414
statcan,2019-2020,527671.0344827586
tc,2017-2018,22832.78
tc,2018-2019,41264.098501362394
tc,2019-2020,3020532.0102997273
tc,2020-2021,3129220.630599455
