d_most_recent_category,total,percentage
11_defence,7719305.23,0.5739
5_transportation_and_logistics,5132572.47,0.3816
6_industrial_products_and_services,354322.90,0.0263
3_information_technology,197170.74,0.0147
10_office_management,48138.00,0.0036
