owner_org,d_fiscal_year,total,total_constant_2019_dollars
cic,2020-2021,370779.52,349935.65
dfo-mpo,2019-2020,70073.92,68378.09
dfo-mpo,2021-2022,99819.94,90157.37
dnd-mdn,2017-2018,257050.87,263690.20
dnd-mdn,2018-2019,241501.19,246157.61
dnd-mdn,2019-2020,366599.73,364953.41
dnd-mdn,2020-2021,207680.99,198236.90
dnd-mdn,2021-2022,250434.71,232826.40
rcmp-grc,2017-2018,351853.67,360602.76
rcmp-grc,2018-2019,234975.62,238455.84
rcmp-grc,2019-2020,317231.76,314069.35
rcmp-grc,2020-2021,267475.44,252714.16
rcmp-grc,2021-2022,144100.47,132284.06
