d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2020-2021,10590.73,10092.85
10_office_management,2019-2020,94844.16,92548.88
10_office_management,2021-2022,57536.41,52270.04
11_defence,2017-2018,60555.44,62107.18
11_defence,2018-2019,13351.79,13573.33
11_defence,2019-2020,45601.92,44783.77
3_information_technology,2018-2019,87772.36,89199.25
3_information_technology,2019-2020,14422.55,14084.22
3_information_technology,2020-2021,35760.26,33746.09
3_information_technology,2021-2022,74835.15,68610.91
6_industrial_products_and_services,2017-2018,548349.10,562185.78
6_industrial_products_and_services,2018-2019,375352.65,381840.87
6_industrial_products_and_services,2019-2020,599036.78,595983.99
6_industrial_products_and_services,2020-2021,799584.96,757047.77
6_industrial_products_and_services,2021-2022,361983.56,334386.87
