owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,546614.64,562366.70
aafc-aac,2018-2019,680400.07,689615.31
aafc-aac,2019-2020,513874.54,505887.32
aafc-aac,2020-2021,633532.71,601231.92
aafc-aac,2021-2022,462771.73,424492.89
aafc-aac,2022-2023,489291.81,435484.03
aandc-aadnc,2017-2018,693500.20,713504.31
aandc-aadnc,2018-2019,173057.06,177677.13
cbsa-asfc,2020-2021,18399.10,17652.85
cfia-acia,2017-2018,249400.70,256634.20
cfia-acia,2018-2019,97896.61,99124.90
cfia-acia,2019-2020,300510.86,295742.54
cfia-acia,2020-2021,327756.25,309391.56
cfia-acia,2021-2022,459743.73,420925.43
cfia-acia,2022-2023,712896.01,634206.98
cgc-ccg,2017-2018,29414.37,30419.87
cgc-ccg,2020-2021,104500.66,99059.08
csc-scc,2019-2020,17020.00,16631.52
dfo-mpo,2017-2018,154536.75,159167.32
dfo-mpo,2018-2019,210503.94,214437.65
dfo-mpo,2019-2020,516845.38,508513.90
dfo-mpo,2020-2021,329111.85,311140.78
dfo-mpo,2021-2022,541795.95,491184.47
dfo-mpo,2022-2023,380331.85,338029.45
dnd-mdn,2017-2018,60690.95,62523.91
dnd-mdn,2018-2019,57269.01,57952.48
dnd-mdn,2019-2020,51693.61,51130.25
dnd-mdn,2020-2021,63483.19,60322.90
dnd-mdn,2021-2022,126986.31,116100.63
dnd-mdn,2022-2023,75498.88,67028.68
ec,2017-2018,192188.96,197833.41
ec,2018-2019,93750.57,95441.48
ec,2019-2020,97035.04,96436.05
ec,2020-2021,91845.67,86852.38
ec,2021-2022,194094.73,179179.91
ec,2022-2023,202843.97,180509.30
hc-sc,2017-2018,327094.36,336692.74
hc-sc,2018-2019,239897.80,242828.69
hc-sc,2019-2020,546909.16,537649.25
hc-sc,2020-2021,211851.52,200920.24
hc-sc,2021-2022,313838.18,285993.66
hc-sc,2022-2023,201398.73,179908.13
isc-sac,2019-2020,21840.00,21341.50
nrc-cnrc,2017-2018,447806.56,461517.11
nrc-cnrc,2018-2019,587536.18,597512.05
nrc-cnrc,2019-2020,421493.35,416554.24
nrc-cnrc,2020-2021,371647.45,354899.47
nrc-cnrc,2021-2022,1816753.27,1684820.12
nrc-cnrc,2022-2023,874411.65,780601.39
nrcan-rncan,2017-2018,244014.60,251255.40
nrcan-rncan,2018-2019,53642.55,54143.66
nrcan-rncan,2019-2020,89329.42,88368.58
nrcan-rncan,2020-2021,15868.86,15110.67
nrcan-rncan,2021-2022,140934.65,128023.14
nrcan-rncan,2022-2023,184535.29,163829.92
pc,2017-2018,10409.25,10706.52
phac-aspc,2017-2018,179344.99,184697.77
phac-aspc,2018-2019,43765.89,44227.01
phac-aspc,2019-2020,22343.92,22054.53
phac-aspc,2020-2021,155477.21,147344.02
phac-aspc,2021-2022,395648.37,363954.35
phac-aspc,2022-2023,76331.91,67786.37
rcmp-grc,2017-2018,31533.82,32483.86
rcmp-grc,2018-2019,24607.46,25186.83
rcmp-grc,2022-2023,11406.28,10093.93
statcan,2021-2022,21724.79,19638.86
