owner_org,d_fiscal_year,total
aafc-aac,2017-2018,546614.637453012
aafc-aac,2018-2019,680400.0723853211
aafc-aac,2019-2020,513874.5376146789
aafc-aac,2020-2021,633532.7141666667
aandc-aadnc,2017-2018,693500.200955414
aandc-aadnc,2018-2019,173057.059044586
cbsa-asfc,2020-2021,18399.1
cfia-acia,2017-2018,249400.7
cfia-acia,2018-2019,97896.61359375
cfia-acia,2019-2020,300510.8603864043
cfia-acia,2020-2021,327756.25466846925
cgc-ccg,2017-2018,29414.37
cgc-ccg,2020-2021,104500.66
csc-scc,2019-2020,17020
dfo-mpo,2017-2018,154536.75
dfo-mpo,2018-2019,210503.94
dfo-mpo,2019-2020,516845.38
dfo-mpo,2020-2021,329111.84898876405
dnd-mdn,2017-2018,60690.95
dnd-mdn,2018-2019,57269.01
dnd-mdn,2019-2020,51693.61
dnd-mdn,2020-2021,63483.189999999995
ec,2017-2018,192188.96
ec,2018-2019,93750.57
ec,2019-2020,97035.04
ec,2020-2021,91845.66704545455
hc-sc,2017-2018,327094.3645592705
hc-sc,2018-2019,239897.79783335538
hc-sc,2019-2020,546909.1593854896
hc-sc,2020-2021,211851.52450952548
isc-sac,2019-2020,21840
nrc-cnrc,2017-2018,450833.42770833336
nrc-cnrc,2018-2019,587536.178125
nrc-cnrc,2019-2020,421493.345410027
nrc-cnrc,2020-2021,371647.44618617004
nrcan-rncan,2017-2018,244117.0267671923
nrcan-rncan,2018-2019,53744.97343135229
nrcan-rncan,2019-2020,89432.12502844696
nrcan-rncan,2020-2021,15971.283923155575
pc,2017-2018,10409.25
phac-aspc,2017-2018,179344.9891891892
phac-aspc,2018-2019,43765.89
phac-aspc,2019-2020,22343.920000000002
phac-aspc,2020-2021,155477.2089443652
rcmp-grc,2017-2018,31533.82076712329
rcmp-grc,2018-2019,24607.45923287671
