owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2018-2019,38279.85,39301.80
ec,2019-2020,24973.00,24554.83
nrc-cnrc,2019-2020,21910.70,21918.30
pc,2017-2018,820252.16,845415.63
pc,2018-2019,743245.56,756821.37
pc,2019-2020,1201893.11,1191562.29
pc,2020-2021,1116057.75,1063252.72
pc,2021-2022,858087.43,797785.91
pwgsc-tpsgc,2017-2018,27423707.52,28233066.06
pwgsc-tpsgc,2018-2019,66057892.89,67335259.63
pwgsc-tpsgc,2019-2020,61736163.90,61240858.27
pwgsc-tpsgc,2020-2021,60693228.36,57800872.84
pwgsc-tpsgc,2021-2022,67849100.11,62901543.78
pwgsc-tpsgc,2022-2023,97902395.66,87595744.36
