d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,4821248.87,4945128.42
1_facilities_and_construction,2018-2019,5272731.03,5350977.81
1_facilities_and_construction,2019-2020,5455567.12,5405899.08
1_facilities_and_construction,2020-2021,4502055.24,4281575.97
1_facilities_and_construction,2021-2022,4978899.67,4611264.34
11_defence,2018-2019,38279.85,39111.27
2_professional_services,2017-2018,20389494.51,20887191.68
2_professional_services,2018-2019,51344263.77,52153332.58
2_professional_services,2019-2020,47254580.79,46855570.02
2_professional_services,2020-2021,47100565.15,44777107.60
2_professional_services,2021-2022,52418602.72,48533535.80
6_industrial_products_and_services,2017-2018,19825.85,20301.74
