owner_org,d_fiscal_year,total
dfo-mpo,2017-2018,5372165.640000001
dfo-mpo,2018-2019,8411371.97
dfo-mpo,2019-2020,10148063.23
dfo-mpo,2020-2021,721418.0800000001
dnd-mdn,2017-2018,915237
dnd-mdn,2018-2019,1746137.9442276424
dnd-mdn,2019-2020,1558793.7757723578
dnd-mdn,2020-2021,619720.4099999999
pc,2019-2020,36740.74
pc,2020-2021,17880.109999999997
rcmp-grc,2019-2020,11933.710000000001
