owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,5372165.64,5513936.48
dfo-mpo,2018-2019,8411371.97,8545388.09
dfo-mpo,2019-2020,11540352.83,11415597.45
dfo-mpo,2020-2021,721418.08,690262.91
dfo-mpo,2021-2022,249624.52,225460.87
dnd-mdn,2017-2018,915237.00,940041.58
dnd-mdn,2018-2019,1746137.94,1773790.76
dnd-mdn,2019-2020,1558793.78,1526111.58
dnd-mdn,2020-2021,619720.41,585061.72
dnd-mdn,2021-2022,17156.87,15496.08
pc,2019-2020,36740.74,36322.50
pc,2020-2021,17880.11,16836.23
pc,2021-2022,41715.90,38497.14
rcmp-grc,2019-2020,11933.71,11644.91
