d_fiscal_year,total,total_constant_2019_dollars
2017-2018,6287402.64,6460577.88
2018-2019,10157509.91,10277312.89
2019-2020,11755531.46,11737249.63
2020-2021,1359018.60,1344657.13
2021-2022,308497.29,249153.33
