owner_org,d_fiscal_year,total
dnd-mdn,2018-2019,2645115.8098053946
dnd-mdn,2019-2020,2766035.3896822124
dnd-mdn,2020-2021,2758477.9159399113
ec,2019-2020,15262.91
nrc-cnrc,2017-2018,2750195.879742034
nrc-cnrc,2018-2019,2750195.879742034
nrc-cnrc,2019-2020,2757730.6629742035
nrc-cnrc,2020-2021,2783790.7797420337
nrcan-rncan,2017-2018,532943.9678773498
nrcan-rncan,2018-2019,557916.9678773498
nrcan-rncan,2019-2020,534404.0883372878
nrcan-rncan,2020-2021,532943.9678773498
pwgsc-tpsgc,2017-2018,3047132.734512453
pwgsc-tpsgc,2018-2019,11760869.759817164
pwgsc-tpsgc,2019-2020,14398320.823920619
pwgsc-tpsgc,2020-2021,18818103.169538323
