owner_org,d_fiscal_year,total,total_constant_2019_dollars
dnd-mdn,2018-2019,2645115.81,2685552.06
dnd-mdn,2019-2020,2766035.39,2742692.89
dnd-mdn,2020-2021,2758477.92,2622402.98
dnd-mdn,2021-2022,2758477.92,2561095.03
ec,2019-2020,15262.91,15069.29
ec,2021-2022,22600.00,20717.96
nrc-cnrc,2017-2018,2750195.88,2821462.45
nrc-cnrc,2018-2019,2750195.88,2792965.49
nrc-cnrc,2019-2020,2757730.66,2734458.24
nrc-cnrc,2020-2021,2783790.78,2646781.74
nrc-cnrc,2021-2022,2750195.88,2553405.62
nrcan-rncan,2017-2018,532943.97,546754.29
nrcan-rncan,2018-2019,557916.97,566450.74
nrcan-rncan,2019-2020,534404.09,529894.27
nrcan-rncan,2020-2021,532943.97,506653.99
nrcan-rncan,2021-2022,537320.66,498762.19
pwgsc-tpsgc,2017-2018,3047132.73,3124436.23
pwgsc-tpsgc,2018-2019,11797370.85,11980631.28
pwgsc-tpsgc,2019-2020,14434921.92,14313105.97
pwgsc-tpsgc,2020-2021,18854604.26,17884146.81
pwgsc-tpsgc,2021-2022,15743499.33,14582942.56
