owner_org,d_fiscal_year,total
aafc-aac,2017-2018,43340.28
aafc-aac,2018-2019,49432.20
aafc-aac,2019-2020,419790.00
aafc-aac,2020-2021,955871.97
aandc-aadnc,2017-2018,767449.89
aandc-aadnc,2018-2019,756000.62
aandc-aadnc,2019-2020,462649.04
aandc-aadnc,2020-2021,459292.99
cas-satj,2017-2018,144373.88
cas-satj,2018-2019,103825.49
cas-satj,2019-2020,33787.00
cas-satj,2020-2021,14351.00
cbsa-asfc,2017-2018,16501917.97
cbsa-asfc,2018-2019,29349251.00
cbsa-asfc,2019-2020,25798737.68
cbsa-asfc,2020-2021,26130969.54
cer-rec,2017-2018,16611.23
cer-rec,2018-2019,7020.21
cer-rec,2019-2020,40612.44
cer-rec,2020-2021,89381.18
cfia-acia,2017-2018,1537750.29
cfia-acia,2018-2019,1208212.18
cfia-acia,2019-2020,1610887.85
cfia-acia,2020-2021,1927715.30
cic,2017-2018,5449607.46
cic,2018-2019,5449607.46
cic,2019-2020,5464537.89
cic,2020-2021,7067559.96
cihr-irsc,2017-2018,16950.00
cihr-irsc,2018-2019,13541.45
cihr-irsc,2019-2020,13578.55
cihr-irsc,2020-2021,12486.50
cnsc-ccsn,2017-2018,48098.98
cnsc-ccsn,2018-2019,37310.85
cnsc-ccsn,2019-2020,33820.34
cnsc-ccsn,2020-2021,59837.76
cra-arc,2017-2018,908467.44
cra-arc,2018-2019,922202.58
cra-arc,2019-2020,806517.90
cra-arc,2020-2021,762280.57
csa-asc,2017-2018,77435.03
csa-asc,2018-2019,76364.42
csa-asc,2019-2020,123588.24
csa-asc,2020-2021,166681.94
csc-scc,2017-2018,254519561.30
csc-scc,2018-2019,243061901.92
csc-scc,2019-2020,246616687.12
csc-scc,2020-2021,241400782.89
dfatd-maecd,2017-2018,29282.54
dfatd-maecd,2018-2019,100628.76
dfatd-maecd,2019-2020,1511388.55
dfatd-maecd,2020-2021,418060.53
dfo-mpo,2017-2018,552982.21
dfo-mpo,2018-2019,693355.97
dfo-mpo,2019-2020,1053014.74
dfo-mpo,2020-2021,736450.40
dnd-mdn,2017-2018,124395702.89
dnd-mdn,2018-2019,237102910.91
dnd-mdn,2019-2020,233224167.64
dnd-mdn,2020-2021,247544667.05
ec,2017-2018,42285.65
ec,2018-2019,89342.48
ec,2019-2020,55132.45
ec,2020-2021,27485.81
elections,2020-2021,56936.65
esdc-edsc,2017-2018,1383125.93
esdc-edsc,2018-2019,885976.58
esdc-edsc,2019-2020,721461.46
esdc-edsc,2020-2021,675906.48
fin,2018-2019,10473.47
fin,2019-2020,10502.16
hc-sc,2017-2018,46524905.71
hc-sc,2018-2019,28656119.05
hc-sc,2019-2020,18542504.31
hc-sc,2020-2021,7791114.94
ic,2018-2019,5491.44
ic,2019-2020,6611.40
ic,2020-2021,6593.34
isc-sac,2017-2018,28236266.11
isc-sac,2018-2019,38247096.38
isc-sac,2019-2020,45592330.84
isc-sac,2020-2021,63535915.71
jus,2017-2018,125092.32
jus,2018-2019,338172.20
jus,2019-2020,190440.97
jus,2020-2021,172820.28
nrc-cnrc,2017-2018,180274.56
nrc-cnrc,2018-2019,160791.35
nrc-cnrc,2019-2020,449174.57
nrc-cnrc,2020-2021,360712.72
nrcan-rncan,2017-2018,65195.16
nrcan-rncan,2018-2019,19078.64
nrcan-rncan,2019-2020,52965.12
nrcan-rncan,2020-2021,42566.18
nserc-crsng,2017-2018,23429.03
nserc-crsng,2018-2019,23429.03
oag-bvg,2020-2021,16950.00
oic-ci,2020-2021,7157.66
opc-cpvp,2020-2021,24860.00
osgg-bsgg,2017-2018,2178.28
osgg-bsgg,2018-2019,2178.28
osgg-bsgg,2019-2020,2184.25
osgg-bsgg,2020-2021,2178.28
pc,2017-2018,127707.45
pc,2018-2019,159188.19
pc,2019-2020,126806.31
pc,2020-2021,141112.08
phac-aspc,2017-2018,11279758.52
phac-aspc,2018-2019,13474743.19
phac-aspc,2019-2020,35272538.12
phac-aspc,2020-2021,3450184758.86
ppsc-sppc,2019-2020,205.99
ppsc-sppc,2020-2021,29344.01
ps-sp,2020-2021,6009.60
pwgsc-tpsgc,2017-2018,180917.02
pwgsc-tpsgc,2018-2019,19982.81
pwgsc-tpsgc,2019-2020,12072.38
rcmp-grc,2017-2018,4236863.75
rcmp-grc,2018-2019,4823115.23
rcmp-grc,2019-2020,5251180.72
rcmp-grc,2020-2021,6844771.84
ssc-spc,2017-2018,62408.76
ssc-spc,2018-2019,49369.04
ssc-spc,2019-2020,52436.64
ssc-spc,2020-2021,8739.44
statcan,2017-2018,321266.48
statcan,2018-2019,178482.50
statcan,2019-2020,373029.00
statcan,2020-2021,340737.98
tbs-sct,2017-2018,38411.76
tbs-sct,2019-2020,26642.34
tbs-sct,2020-2021,89414.83
tc,2017-2018,803137.00
tc,2018-2019,637365.27
tc,2019-2020,615660.07
tc,2020-2021,991271.30
vac-acc,2017-2018,36520691.22
vac-acc,2018-2019,58695301.03
vac-acc,2019-2020,69543329.99
vac-acc,2020-2021,69360050.98
wage,2020-2021,10922.62
