owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2017-2018,419273.02,432227.35
cbsa-asfc,2018-2019,432197.90,440480.17
cbsa-asfc,2019-2020,366260.84,364335.81
cbsa-asfc,2020-2021,321175.64,305025.27
dfatd-maecd,2021-2022,70767.52,65684.94
dfatd-maecd,2022-2023,77104.91,68993.80
dnd-mdn,2017-2018,10618.43,10951.46
dnd-mdn,2022-2023,34292.93,30852.76
phac-aspc,2020-2021,4204721.11,3962006.73
phac-aspc,2021-2022,39331001.85,36567579.08
phac-aspc,2022-2023,19382557.17,17472673.17
