d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1886356.68,1944808.46
2018-2019,101000.33,102762.52
2019-2020,86050.22,85359.66
2020-2021,85815.11,81813.93
2021-2022,2051982.52,1910453.34
