d_fiscal_year,total,total_constant_2019_dollars
2017-2018,4381786.05,4515691.20
2018-2019,5147785.87,5232839.77
2019-2020,3243604.24,3215770.73
2020-2021,343055.10,326935.47
2021-2022,339886.43,318052.48
