d_most_recent_category,total,percentage
3_information_technology,5850959.58,0.7804
10_office_management,709305.67,0.0946
6_industrial_products_and_services,514483.35,0.0686
11_defence,392542.36,0.0524
1_facilities_and_construction,30070.02,0.004
