d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,19554.81,19744.05
1_facilities_and_construction,2021-2022,10515.21,9427.35
10_office_management,2017-2018,18334.36,18966.28
10_office_management,2020-2021,51847.70,50533.06
10_office_management,2021-2022,589663.37,300096.08
11_defence,2017-2018,50793.20,52593.53
11_defence,2018-2019,105176.62,107105.81
11_defence,2019-2020,10538.61,10553.06
11_defence,2021-2022,30847.76,27609.25
3_information_technology,2017-2018,340717.80,346965.30
3_information_technology,2018-2019,506059.18,511667.68
3_information_technology,2019-2020,2385263.15,2385037.49
3_information_technology,2020-2021,1209559.15,1191992.22
3_information_technology,2021-2022,776116.78,415617.44
6_industrial_products_and_services,2017-2018,148804.84,151587.23
6_industrial_products_and_services,2018-2019,33626.51,33951.93
6_industrial_products_and_services,2019-2020,15610.80,15476.59
6_industrial_products_and_services,2020-2021,102907.12,97268.98
6_industrial_products_and_services,2021-2022,19591.40,3981.89
