d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1151922.62,1180812.37
2018-2019,1384788.45,1404673.48
2019-2020,1461229.12,1447975.00
2020-2021,2324705.65,2209605.05
2021-2022,2467923.35,2303783.92
