owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,95496.25,98423.14
aafc-aac,2018-2019,95496.25,97241.83
aafc-aac,2019-2020,95757.89,94989.42
aafc-aac,2020-2021,51403.29,48823.55
aafc-aac,2021-2022,70360.60,65840.71
csc-scc,2017-2018,232123.40,239237.81
csc-scc,2018-2019,310578.02,316153.07
csc-scc,2019-2020,361546.91,358665.60
csc-scc,2020-2021,417325.36,398089.80
csc-scc,2021-2022,380019.44,355686.85
dnd-mdn,2017-2018,786350.58,809176.88
dnd-mdn,2018-2019,930188.96,945151.31
dnd-mdn,2019-2020,961968.13,953742.31
dnd-mdn,2020-2021,1793227.01,1711851.31
dnd-mdn,2021-2022,1945794.91,1833720.18
ic,2017-2018,22704.57,23400.19
ic,2018-2019,13696.07,13942.62
nrc-cnrc,2021-2022,3971.03,3703.06
nrcan-rncan,2017-2018,5445.21,5611.01
nrcan-rncan,2018-2019,6537.84,6657.34
nrcan-rncan,2019-2020,6555.75,6503.14
nrcan-rncan,2020-2021,1092.63,1029.68
pc,2017-2018,9802.60,10090.50
pc,2018-2019,28291.31,28842.07
pc,2019-2020,11775.44,11630.38
pc,2020-2021,6792.34,6475.41
pc,2021-2022,12912.35,12063.16
pwgsc-tpsgc,2019-2020,23625.00,23062.23
rcmp-grc,2020-2021,54865.03,52306.91
rcmp-grc,2021-2022,54865.03,51340.55
