owner_org,d_fiscal_year,total
aafc-aac,2017-2018,95496.25160848732
aafc-aac,2018-2019,95496.25160848732
aafc-aac,2019-2020,95757.88517453797
aafc-aac,2020-2021,51403.292866023454
csc-scc,2017-2018,232123.4024408284
csc-scc,2018-2019,310578.0170212283
csc-scc,2019-2020,361546.9145280876
csc-scc,2020-2021,408878.69021202903
dnd-mdn,2017-2018,781397.5881967213
dnd-mdn,2018-2019,533453.811219337
dnd-mdn,2019-2020,591080.5663503649
dnd-mdn,2020-2021,1793227.0084248176
ic,2017-2018,22704.57
ic,2018-2019,13696.069999999998
nrcan-rncan,2017-2018,5445.2141605839415
nrcan-rncan,2018-2019,6537.839370437957
nrcan-rncan,2019-2020,6555.7512591240875
nrcan-rncan,2020-2021,1092.6252098540147
pc,2017-2018,9802.59830514881
pc,2018-2019,28291.31292167002
pc,2019-2020,11775.44241959001
pc,2020-2021,6792.33635359116
pwgsc-tpsgc,2019-2020,23625
rcmp-grc,2020-2021,54865.025
