d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,10127.55,10439.19
1_facilities_and_construction,2020-2021,800269.90,762664.77
1_facilities_and_construction,2021-2022,871935.86,810661.14
1_facilities_and_construction,2022-2023,871935.86,780211.86
2_professional_services,2017-2018,159352.88,164278.65
2_professional_services,2018-2019,114116.35,116317.15
2_professional_services,2019-2020,154632.12,153398.62
2_professional_services,2020-2021,154209.63,146857.02
2_professional_services,2021-2022,154209.63,143372.65
2_professional_services,2022-2023,8930.56,7903.06
