owner_org,d_fiscal_year,total
nrc-cnrc,2018-2019,18126.57
pc,2018-2019,11681065.41
pc,2020-2021,6996432.75
pwgsc-tpsgc,2017-2018,15083839.68
pwgsc-tpsgc,2019-2020,4493245.968356481
pwgsc-tpsgc,2020-2021,12239065.510821758
