d_most_recent_category,total,percentage
3_information_technology,13391600.07,0.7314
2_professional_services,2453050.54,0.134
8_security_and_protection,1034889.63,0.0565
1_facilities_and_construction,379389.84,0.0207
9_human_capital,372721.91,0.0204
10_office_management,345711.72,0.0189
0_other,177501.81,0.0097
6_industrial_products_and_services,86163.25,0.0047
5_transportation_and_logistics,69463.62,0.0038
