d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2364403.14,2424913.42
2018-2019,2299204.37,2335338.01
2019-2020,2088092.46,2057158.65
2020-2021,3436808.54,3272777.36
2021-2022,3743615.02,3475740.66
