owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,228214.39,234720.04
aafc-aac,2018-2019,138606.34,140134.57
aafc-aac,2019-2020,193809.92,189906.32
aafc-aac,2020-2021,196154.29,186857.61
aafc-aac,2021-2022,111870.00,103246.42
aandc-aadnc,2018-2019,473033.82,477067.98
cbsa-asfc,2017-2018,417014.83,428519.52
ccohs-cchst,2020-2021,113000.00,107539.34
ccohs-cchst,2021-2022,44409.00,40379.80
cfia-acia,2017-2018,97902.41,100600.32
cfia-acia,2018-2019,96390.31,97529.84
cfia-acia,2019-2020,262702.40,258624.75
cfia-acia,2020-2021,927899.50,884291.26
cfia-acia,2021-2022,1518708.70,1405498.88
cgc-ccg,2020-2021,132888.00,126929.00
cgc-ccg,2021-2022,113000.00,105026.82
cic,2017-2018,1237188.93,1271569.86
cic,2018-2019,2550378.00,2585049.03
cic,2019-2020,2336412.46,2307168.40
cic,2020-2021,2497855.59,2380404.45
cic,2021-2022,1108701.76,1019402.26
cra-arc,2017-2018,919382.23,944721.92
cra-arc,2018-2019,5367597.28,5421784.54
cra-arc,2019-2020,2159051.10,2151456.98
cra-arc,2020-2021,8195214.98,7837890.86
cra-arc,2021-2022,7610794.48,7094558.14
crtc,2017-2018,59955.45,61607.65
crtc,2018-2019,19119.60,19544.05
crtc,2019-2020,19594.20,19380.02
cta-otc,2017-2018,86883.45,89358.86
cta-otc,2018-2019,193382.55,196138.48
dfatd-maecd,2017-2018,221930.00,228045.75
dfatd-maecd,2018-2019,81057.33,81748.61
dfatd-maecd,2019-2020,1695990.59,1680317.76
dfatd-maecd,2020-2021,2906189.31,2773318.20
dfatd-maecd,2021-2022,5444400.39,5032689.07
dfo-mpo,2018-2019,128051.46,129143.52
dnd-mdn,2017-2018,3662415.04,3764809.62
dnd-mdn,2018-2019,1008678.17,1026928.55
ec,2017-2018,19955.64,20608.21
ec,2018-2019,1386585.59,1399861.31
ec,2019-2020,1331883.22,1316051.72
ec,2020-2021,952025.00,907949.25
ec,2021-2022,5927088.10,5512163.69
elections,2017-2018,6289137.75,6481895.02
elections,2018-2019,6289137.75,6404096.76
elections,2019-2020,6306368.26,6255759.02
esdc-edsc,2017-2018,5162910.30,5308965.22
esdc-edsc,2018-2019,5981779.80,6073896.74
esdc-edsc,2019-2020,4667229.29,4660976.65
esdc-edsc,2020-2021,2835028.01,2697085.38
esdc-edsc,2021-2022,6724060.75,6213591.25
fcac-acfc,2017-2018,869619.75,893777.05
fcac-acfc,2018-2019,608613.25,616707.80
fcac-acfc,2019-2020,926925.99,930297.45
fcac-acfc,2020-2021,1808000.00,1729596.94
fcac-acfc,2021-2022,247811.01,227637.97
fin,2020-2021,23224615.98,22144581.18
fin,2021-2022,10057000.00,9407596.50
hc-sc,2017-2018,1072434.32,1104592.69
hc-sc,2018-2019,13861178.80,14076907.05
hc-sc,2019-2020,23433113.55,23111566.47
hc-sc,2020-2021,81303378.19,77523384.82
hc-sc,2021-2022,74005669.58,68935943.86
ic,2017-2018,484669.98,498098.32
ic,2018-2019,1552941.78,1566409.31
ic,2019-2020,1178499.60,1179478.74
ic,2020-2021,836200.00,796367.29
ic,2021-2022,4139678.59,3797964.98
isc-sac,2018-2019,473033.82,477067.98
isc-sac,2020-2021,1026730.09,976954.91
isc-sac,2021-2022,860275.25,799874.06
nbc-ccbn,2021-2022,15269.91,13884.48
nfb-onf,2017-2018,55025.00,56564.03
nrcan-rncan,2018-2019,122782.19,124137.35
nrcan-rncan,2019-2020,240640.46,240535.33
osgg-bsgg,2020-2021,29380.00,27865.22
pc,2017-2018,2961314.09,3045043.17
pc,2018-2019,2928471.66,2974742.35
pc,2019-2020,2733970.28,2709183.02
pc,2021-2022,1151264.58,1048529.42
pch,2017-2018,1999332.32,2062241.06
pch,2018-2019,73095.36,74245.11
pch,2019-2020,64830.95,64752.73
pch,2020-2021,134922.00,129648.33
pco-bcp,2018-2019,16272.00,16410.77
ps-sp,2017-2018,2180647.72,2241605.66
ps-sp,2018-2019,2767204.79,2812044.98
ps-sp,2020-2021,2552453.13,2430586.62
ps-sp,2021-2022,7468386.87,6977687.15
pwgsc-tpsgc,2017-2018,3189297.06,3280397.96
pwgsc-tpsgc,2018-2019,2483781.41,2513354.18
pwgsc-tpsgc,2019-2020,2824175.26,2778164.57
pwgsc-tpsgc,2020-2021,403120.17,384014.32
pwgsc-tpsgc,2021-2022,515450.14,481581.09
rcmp-grc,2017-2018,1853225.97,1904295.50
ssc-spc,2017-2018,31693.02,32566.39
ssc-spc,2018-2019,85668.20,87766.45
statcan,2019-2020,30633.17,29912.07
statcan,2021-2022,26604483.00,24855376.22
tc,2017-2018,57271.06,58849.28
tc,2018-2019,292611.25,295770.30
tc,2019-2020,159287.60,158187.05
tc,2020-2021,282750.59,270296.82
tc,2021-2022,110853.00,103226.67
vac-acc,2017-2018,1894494.62,1956027.76
vac-acc,2018-2019,3055631.72,3117501.65
vac-acc,2019-2020,5060836.35,5040408.36
vac-acc,2020-2021,4836400.00,4622337.27
vac-acc,2021-2022,3898500.00,3603885.73
