d_fiscal_year,total,total_constant_2019_dollars
2017-2018,2378532.15,2432375.56
2018-2019,1068234.95,1080653.63
2019-2020,1098987.05,1097106.08
2020-2021,1685355.48,1654866.30
2021-2022,1160354.53,910208.51
