owner_org,d_fiscal_year,total,total_constant_2019_dollars
cas-satj,2017-2018,182371.94,187935.79
cas-satj,2018-2019,201658.78,205120.85
cas-satj,2019-2020,191497.88,189903.54
cas-satj,2020-2021,169950.98,162026.93
cas-satj,2021-2022,169950.98,159033.51
csc-scc,2017-2018,1724452.45,1774413.28
csc-scc,2018-2019,177750.00,181913.06
dfatd-maecd,2018-2019,96568.76,97392.32
dfatd-maecd,2019-2020,94074.54,94416.71
dnd-mdn,2017-2018,385251.00,397018.08
dnd-mdn,2018-2019,283915.50,289105.18
dnd-mdn,2019-2020,433124.94,427304.50
dnd-mdn,2020-2021,1515404.50,1445467.04
dnd-mdn,2021-2022,952870.60,894704.04
hc-sc,2017-2018,64709.83,66744.88
hc-sc,2018-2019,18209.95,18475.71
hc-sc,2019-2020,23996.68,23425.06
phac-aspc,2019-2020,356293.00,351839.23
pwgsc-tpsgc,2018-2019,16120.65,16285.91
rcmp-grc,2017-2018,21746.93,22346.21
rcmp-grc,2018-2019,274011.31,281004.17
rcmp-grc,2021-2022,37532.95,34288.68
