owner_org,d_fiscal_year,total
cbsa-asfc,2017-2018,7033721.587886636
cbsa-asfc,2018-2019,7879402.306580971
cbsa-asfc,2019-2020,9065722.63211497
cbsa-asfc,2020-2021,5039843.757592438
csc-scc,2017-2018,92657.07506471095
csc-scc,2018-2019,338186.614935289
dfatd-maecd,2017-2018,1393464.6567103358
dfatd-maecd,2018-2019,46332.73235594408
dfatd-maecd,2019-2020,54187.740683994525
dfatd-maecd,2020-2021,97365.85378932969
dnd-mdn,2018-2019,12916.77
pwgsc-tpsgc,2017-2018,24256.97
pwgsc-tpsgc,2019-2020,14774.289999999999
rcmp-grc,2017-2018,2229785.6728076916
rcmp-grc,2018-2019,611765.9414546035
rcmp-grc,2019-2020,59235.25
rcmp-grc,2020-2021,75080.83
