d_most_recent_category,total,percentage
1_facilities_and_construction,12112893.312247815,0.7853380774950999
2_professional_services,1751242.7366925734,0.11354162615060484
5_transportation_and_logistics,984988.24,0.06386160191592845
6_industrial_products_and_services,456865.3354617697,0.029620812713912856
10_office_management,117805.12,0.007637881724454071
