owner_org,d_fiscal_year,total,total_constant_2019_dollars
csc-scc,2021-2022,14823.50,14037.78
csc-scc,2022-2023,445249.76,396132.09
dfo-mpo,2019-2020,69575.00,68267.76
dfo-mpo,2020-2021,286978.95,274078.63
dfo-mpo,2021-2022,207607.22,191284.29
dfo-mpo,2022-2023,170495.00,152028.54
dnd-mdn,2017-2018,670026.01,690707.22
dnd-mdn,2018-2019,389717.85,396407.81
dnd-mdn,2019-2020,228868.24,226447.15
dnd-mdn,2020-2021,245481.73,234103.45
dnd-mdn,2021-2022,371992.23,346156.38
dnd-mdn,2022-2023,300144.34,268679.37
ec,2021-2022,30762.50,28589.87
ec,2022-2023,39847.50,35850.11
pwgsc-tpsgc,2017-2018,3452804.85,3555653.51
pwgsc-tpsgc,2018-2019,3425452.74,3471402.18
pwgsc-tpsgc,2019-2020,3114770.49,3071253.10
pwgsc-tpsgc,2020-2021,1486040.39,1413900.72
pwgsc-tpsgc,2021-2022,1589543.70,1477494.52
pwgsc-tpsgc,2022-2023,894261.86,799362.86
rcmp-grc,2017-2018,259716.23,267741.24
rcmp-grc,2018-2019,598338.89,610982.17
rcmp-grc,2019-2020,738566.10,731668.04
rcmp-grc,2020-2021,469318.45,449629.87
rcmp-grc,2021-2022,652214.87,607631.27
rcmp-grc,2022-2023,1117075.30,998382.01
