owner_org,d_fiscal_year,total
dfo-mpo,2019-2020,69575
dfo-mpo,2020-2021,286978.95
dnd-mdn,2017-2018,670026.01
dnd-mdn,2018-2019,389717.85386128456
dnd-mdn,2019-2020,228868.24219710962
dnd-mdn,2020-2021,245481.73394160584
pwgsc-tpsgc,2017-2018,3452804.8492826987
pwgsc-tpsgc,2018-2019,3425452.7398497104
pwgsc-tpsgc,2019-2020,3114770.4938973226
pwgsc-tpsgc,2020-2021,1486040.3913724266
rcmp-grc,2017-2018,259716.22999999998
rcmp-grc,2018-2019,598338.8875409836
rcmp-grc,2019-2020,738566.1024590164
rcmp-grc,2020-2021,469318.45
