d_fiscal_year,total,total_constant_2019_dollars
2017-2018,4382547.09,4479937.83
2018-2019,4413509.48,4469969.94
2019-2020,4151779.84,4141555.79
2020-2021,2487819.53,2412444.93
2021-2022,2867522.27,2208987.85
