d_fiscal_year,total,total_constant_2019_dollars
2017-2018,103963.04,107320.51
2019-2020,1239680.39,1229445.47
2020-2021,1650721.71,1571964.12
2021-2022,1807515.93,1680493.94
2022-2023,29433611.99,26286864.45
