d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
10_office_management,2019-2020,2058846.06,2043752.01
10_office_management,2020-2021,2012294.62,1912748.14
10_office_management,2021-2022,299153.22,276697.64
