d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3182671.19,3255753.86
2018-2019,5953160.78,6026907.43
2019-2020,6927951.03,6922418.04
2020-2021,5409334.69,5288191.58
2021-2022,6130793.36,5015728.38
