owner_org,d_fiscal_year,total
aafc-aac,2019-2020,41252.07000000001
cic,2018-2019,25316.340774193544
cic,2019-2020,16428.68922580645
cra-arc,2019-2020,59198.159999999996
cra-arc,2020-2021,20267.79
cta-otc,2017-2018,55983.06
dfatd-maecd,2017-2018,290892.02
dfatd-maecd,2018-2019,148438.12
dfatd-maecd,2019-2020,599731.266875
dfatd-maecd,2020-2021,447336.073125
dnd-mdn,2017-2018,55942.46
dnd-mdn,2018-2019,42107.759999999995
dnd-mdn,2019-2020,58554.09
irb-cisr,2020-2021,74578.31
jus,2020-2021,64926.23999999999
nrcan-rncan,2019-2020,1545.7219385342792
nrcan-rncan,2020-2021,9727.388061465721
osfi-bsif,2019-2020,52006.32
ppsc-sppc,2018-2019,17619.18
ps-sp,2019-2020,19716.07
pwgsc-tpsgc,2018-2019,61689.16046511627
pwgsc-tpsgc,2019-2020,58420.57953488371
rcmp-grc,2017-2018,2779853.653846154
rcmp-grc,2018-2019,5657990.223380106
rcmp-grc,2019-2020,6021098.0640694285
rcmp-grc,2020-2021,4792498.885579312
