d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2017-2018,12976.38,13405.89
2_professional_services,2019-2020,1143160.16,1134041.19
2_professional_services,2020-2021,1140036.77,1085680.59
2_professional_services,2021-2022,1161484.74,1080028.53
2_professional_services,2022-2023,1599807.52,1431296.53
9_human_capital,2017-2018,27449.33,28298.98
9_human_capital,2018-2019,25815.65,26310.36
9_human_capital,2019-2020,23857.95,23697.76
9_human_capital,2020-2021,19109.06,18193.47
9_human_capital,2021-2022,28957.66,26935.34
9_human_capital,2022-2023,23656.52,21167.95
