owner_org,d_fiscal_year,total,total_constant_2019_dollars
atssc-scdata,2021-2022,20427.33,19184.44
fin,2017-2018,17433.50,17972.10
fin,2018-2019,17679.65,18018.45
fin,2019-2020,17728.09,17586.68
fin,2020-2021,18534.49,17652.06
fin,2021-2022,18963.66,17631.00
fin,2022-2023,18963.66,16968.76
fpcc-cpac,2017-2018,12976.38,13405.89
iic-iac,2022-2023,441016.40,394360.73
nfb-onf,2021-2022,1020.65,922.65
nfb-onf,2022-2023,18754.35,16826.13
pco-bcp,2017-2018,10015.82,10326.87
pco-bcp,2018-2019,8136.00,8291.91
pco-bcp,2019-2020,6129.86,6111.08
pco-bcp,2020-2021,574.58,541.41
pco-bcp,2021-2022,9994.00,9304.34
pco-bcp,2022-2023,4692.86,4199.19
pwgsc-tpsgc,2019-2020,1143160.16,1134041.19
pwgsc-tpsgc,2020-2021,1140036.77,1085680.59
pwgsc-tpsgc,2021-2022,1140036.77,1059921.44
pwgsc-tpsgc,2022-2023,1140036.77,1020109.68
